,Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
1663,38255,2003935386,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,2910,171
1664,38372,1676534137,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0
1665,38410,1761978575,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,3098,172
1666,38459,1895142691,11/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,2765,173
1667,38495,1662202684,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1600,94
1668,38517,2160356464,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,2330,146
1669,38650,1968813217,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,1999,118
1670,38658,1465431336,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,5525,325
1671,38666,1590016128,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,5634,376
1672,38682,1698285228,11/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,5588,243
1673,38746,2062881032,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,11500,676
1674,38846,1491381710,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,425,25
1675,38849,1273607744,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,26280,1546
1676,38850,2265146303,11/12/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,799,47
1677,38868,1735418166,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,2491,125
1678,38886,1946034461,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,7697,481
1679,38894,1925635016,11/13/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,6193,364
1680,38934,1661519620,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,1480,93
1681,39007,1299923696,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,1999,125
1682,39047,1548613039,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,6600,287
1683,39085,1692541859,11/13/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,1200,63
1684,39094,1341629257,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,5000,313
1685,39277,1683060559,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,5299,252
1686,39315,2293485115,11/13/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,500,29
1687,39379,1720139632,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,10872,604
1689,39398,2000580434,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,515,27
1690,39460,1418918861,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,4374,257
1691,39485,1691403453,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,1200,60
1692,39512,2087485056,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,998,55
1693,39553,1430542454,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,1972,94
1694,39574,1556924079,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,624,27
1695,39677,1288813283,11/14/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,245,11
1696,39713,1378196526,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,0,0
1697,39715,1565724137,11/14/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,18,1998,111
1698,39760,1320052613,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
1699,39782,1895206291,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,2395,133
1700,39796,2275452971,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0
1701,39833,1836582333,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1000,59
1702,39854,2209990738,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,4294,195
1703,39882,1553579827,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,16199,900
1704,39926,1487513580,11/14/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,15,43440,2896
1705,39986,1811536567,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,18433,838
1706,40001,2266926901,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,13895,772
1707,40219,1419805550,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,2125,125
1708,40323,1806752307,11/14/2013,spectacles,Male,Web,Fashion,First SignUp,one-day deliver,16,3696,231
1709,40413,1986602803,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,999,71
1710,40501,1234363405,11/15/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,14,1599,114
1711,40509,1904786333,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
1712,40627,1616738061,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
1713,40684,1495829354,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,5420,339
1714,40775,2143426467,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,2000,143
1715,40808,1300599252,11/15/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,7100,418
1716,40881,1330979493,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,4500,214
1717,41112,1412294912,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,9799,576
1718,41144,1364444844,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,1400,88
1719,41230,1487632765,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,5823,485
1720,41308,1777140231,11/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,1575,79
1721,41388,1889845718,11/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,2739,130
1722,41403,1855642264,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,1999,125
1723,41426,2301303982,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,12175,609
1724,41439,1639779129,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
1725,41481,2110478501,11/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,4350,290
1726,41501,2052427819,11/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,0,0
1727,41570,1912448793,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,9919,472
1728,41682,1374421967,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,2000,143
1729,41684,1896445580,11/16/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,597,35
1730,41717,1908128038,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,6000,429
1731,41719,1794834141,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,23310,1943
1732,41729,2304588115,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,1990,87
1733,41868,1193872001,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,33195,1660
1734,41876,1625781194,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,335,21
1735,41938,1440399480,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,1600,80
1736,41977,1257535123,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,0,0
1737,41994,1380712983,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,0,0
1738,42016,1770772461,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,700,39
1739,42075,1679808758,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1000,45
1740,42187,1670590884,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,1298,72
1741,42233,1655950441,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,500,38
1742,42305,1778457216,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,4748,279
1743,42332,1551063093,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,7882,358
1744,42490,1698435822,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,3000,143
1745,42525,1752217784,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,499,29
1746,42544,1578654318,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,2700,208
1747,42556,1687954225,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,4208,263
1748,42593,1483315886,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,999,59
1749,42603,1984341909,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,20000,1176
1750,42635,1432491578,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,2000,111
1751,42665,1314168986,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,2298,135
1752,42748,1528362252,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,200,14
1753,42840,1982964968,11/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,4062,339
1754,43054,1491091947,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,1499,94
1755,43120,1257867942,11/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,5995,333
1756,43175,1287012208,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,599,33
1757,43306,2243724247,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,19974,1110
1758,43324,2202445152,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,807,42
1759,43359,2293827268,11/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,985,45
1760,43382,1458376669,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,4833,220
1761,43568,1890125226,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,3260,204
1762,43576,2208818836,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,2413,142
1763,43615,1376865657,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1199,71
1764,43957,1161201821,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1999,118
1765,43968,1723268608,11/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,100,4
1766,44081,1857433034,11/19/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,16,3140,196
1767,44100,2051001656,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,12426,828
1768,44220,2115316190,11/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,1875,104
1769,44270,1201352521,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,5232,327
1770,44290,2281544403,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,2600,173
1771,44356,2246365114,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
1772,44393,1732952384,11/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,1750,146
1773,44508,1208274647,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,6000,353
1774,44562,1471563597,11/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,499,23
1775,44708,1358338985,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,9399,470
1776,44797,1446203349,11/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,897,39
1777,44899,1779202494,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,1399,70
1778,44920,1769011134,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,6524,297
1779,45013,1349745660,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,6110,306
1780,45051,1599682524,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,8720,671
1781,45088,1439922664,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,5596,329
1782,45139,2035773604,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,1200,100
1783,45152,1991364612,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,3200,145
1784,45165,1153738244,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,18894,945
1785,45194,1471147589,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,9449,556
1786,45270,2048893313,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,6590,347
1787,45440,1801441814,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,2297,177
1788,45502,1155958466,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,10368,518
1789,45518,1603354066,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,2000,118
1790,45523,1158672218,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,1017,57
1791,45576,1284833732,11/21/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,2500,139
1792,45611,1237872091,11/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,3234,202
1793,45632,1264161160,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1100,65
1794,45725,1379889681,11/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,1000,67
1795,45734,1302050338,11/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,2999,167
1796,45754,1305632198,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,11232,591
1797,45763,1762038096,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
1798,45786,1321760301,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1468,86
1799,45950,1405425663,11/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,1604,73
1800,45964,1534453148,11/22/2013,Fairness Cream,Female,Web,Fashion,Guest,one-day deliver,17,0,0
1801,45977,2072849342,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,4000,222
1802,46007,1757737122,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
1803,46040,1917965045,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,554,31
1804,46050,1744802238,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,3694,185
1805,46067,2230668829,11/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,500,29
1806,46158,1305401251,11/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,400,27
1807,46224,2053694489,11/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,0,0
1808,46452,2244122088,11/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,3010,201
1809,46524,1667799878,11/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,0,0
1810,46533,1781613161,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,5000,333
1811,46551,2143636869,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,1299,93
1812,46554,1361985686,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,8885,386
1813,46588,1312681196,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,1945,139
1814,46592,2222024612,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,2385,133
1815,46602,1850001545,11/23/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,500,24
1816,46658,1831580697,11/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,4500,321
1817,46731,1851631348,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
1818,46926,1581921276,11/23/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,20,4408,220
1819,46933,2159372234,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,998,50
1820,46940,1672203696,11/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,1013,46
1821,46950,1933577495,11/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,948,41
1822,47022,1614597366,11/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,20572,1286
1823,47037,1606346132,11/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,3208,146
1824,47059,1802219608,11/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,5442,320
1825,47148,2079781834,11/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,1875,104
1826,47164,1192121543,11/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,29912,1424
1827,47200,1577600559,11/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,575,26
1828,47281,1557883722,11/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,1298,62
1829,47420,1671399389,11/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,1300,100
1830,47428,1269004052,11/24/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,23,3800,165
1831,47449,1626842961,11/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,178,10
1833,47481,1424866583,11/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,275,18
1834,47524,1380275971,11/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,748,37
1835,47633,2247520333,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,899,39
1836,47695,1318451007,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,5248,328
1837,47747,2144941658,11/25/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,1540,77
1838,47759,2067597292,11/25/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,999,67
1839,47764,2264847964,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,1200,75
1840,47792,2086437724,11/25/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,3950,188
1841,47800,1201419502,11/25/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,374,17
1842,47807,1259256457,11/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,9560,478
1843,47819,1377725154,11/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,300,13
1844,47871,2042257858,11/25/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,1250,74
1845,47991,1825087781,11/25/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,1698,94
1846,48008,2038935013,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
1847,48025,1610545649,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
1848,48085,2144033475,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,2668,121
1849,48090,1731000029,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,2500,139
1850,48169,1962624261,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,0,0
1851,48208,1910686612,11/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,500,36
1852,48211,1916762663,11/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,933,42
1853,48260,1873728259,11/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,1,0
1854,48289,1266573028,11/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,4499,225
1855,48539,2299961255,11/26/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,0,0
1856,48555,1462031976,11/26/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,438,23
